row_id,TEXT,LABEL
433,"it 's a brave attempt to tap into the heartbeat of the world , a salute to the universal language of rhythm and a zippy sampling of sounds .",1
434,also the headphones do not feel comfortable on your head .,0
435,"the director , steven shainberg , has succeeded by focusing intently on his characters , making them quirky individuals rather than figures of fun .",1
436,a process that takes a couple of minutes .,0
437,"finally , a genre movie that delivers -- in a couple of genres , no less .",1
438,"so clich??d that , at one point , they literally upset an apple cart .",0
439,you 'll be more entertained getting hit by a bus .,0
440,"you have to pay attention to follow all the stories , but they 're each interesting .",1
441,"a shambles of a movie -- visually unattractive , unbearably loud and utterly silly ... its hilarity is completely unintentional .",0
442,the use of cgi and digital ink-and-paint make the thing look really slick .,1
443,there was nothing at all to indicate that belkin manufactured this item .,0
444,i bought this product for feeding my num_num persian cats while on vacation .,0
445,apparently there are thirteen more words required to successfully submit this review .,1
446,abandons all pretense of creating historical context and waltzes off into a hectic soap about the ups and downs of the heavy breathing between the two artists .,0
447,has the feel of an unedited personal journal .,0
448,"like the film 's almost anthropologically detailed realization of early - '80s suburbia , it 's significant without being overstated .",1
449,a waste of good performances .,0
450,"thrilling , provocative and darkly funny , this timely sci-fi mystery works on so many different levels that it not only invites , it demands repeated viewings .",1
451,"home alone goes hollywood , a funny premise until the kids start pulling off stunts not even steven spielberg would know how to do .",0
452,skip work to see it at the first opportunity .,1
453,"if it 's possible for a sequel to outshine the original , then sl2 does just that .",1
454,big fat liar is just futile silliness looking to tap into the kiddie sensibilities .,0
455,"we often cook sausages ,  hot dogs and hamburgers in it as well .",1
456,an unbelievably fun film just a leading man away from perfection .,1
457,gave it to someone named happy on her birthday .,0
458,i have owned it for two years and it is a work horse .,1
459,i ve had this thermometer for about num_num years .,1
460,i can carry it in my pocket and use it when i need to .,1
461,when i contacted the company the response was that they shipped it .,0
462,"the weight of water uses water as a metaphor for subconscious desire , but this leaky script barely stays afloat .",0
463,"perhaps it won t rust ,  but upclose it looks a little cheesey .",0
464,"it 's getting harder and harder to ignore the fact that hollywood is n't laughing with us , folks .",0
465,"the diversity of the artists represented , both in terms of style and ethnicity , prevents the proceedings from feeling repetitious , as does the appropriately brief 40-minute running time .",1
466,he has not learnt that storytelling is what the movies are about .,0
467,a mixed bag of a comedy that ca n't really be described as out of this world .,0
468,"these are supposedly cotton ,  but they don t feel like it .",0
469,begins as a promising meditation on one of america 's most durable obsessions but winds up as a slender cinematic stunt .,0
470,it would be hard to think of a recent movie that has worked this hard to achieve this little fun .,0
471,"as conceived by mr. schaeffer , christopher and grace are little more than collections of quirky traits lifted from a screenwriter 's outline and thrown at actors charged with the impossible task of making them jell .",0
472,"interacting eyeball-to-eyeball and toe-to-toe , hopkins and norton are a winning combination -- but fiennes steals ` red dragon ' right from under their noses .",1
473,no complaints and my wife loves the color .,1
474,"an endlessly fascinating , landmark movie that is as bold as anything the cinema has seen in years .",1
475,how did it ever get made ?,0
476,"i 'm not suggesting that you actually see it , unless you 're the kind of person who has seen every wim wenders film of the '70s .",0
477,"one minute , you think you 're watching a serious actioner ; the next , it 's as though clips from the pink panther strikes again and\/or sailor moon have been spliced in .",0
478,i could not tell a difference at all .,1
479,so i just thought maybe it ll help keep my acne away .,0
480,a modest and messy metaphysical thriller offering more questions than answers .,0
481,i don t think the saying  you get what you pay  .,0
482,a blessed gift to film geeks and historians .,1
483,i had to buy one out on the road .,0
484,they were awesome and they work great i like them a lot thank you .,1
485,impresses you with its open-endedness and surprises .,1
